0;15808.074170;5.712888
1;1662.691416;2.945361
2;1040.334410;2.400747
3;822.570969;2.131774
4;693.196004;1.982839
5;612.278171;2.011737
6;558.875121;1.842796
7;516.227485;1.818343
8;477.776787;1.876139
9;453.189130;1.780554
10;418.449533;1.805006
11;399.496035;1.851687
12;376.611424;1.756102
13;371.330031;1.764994
14;353.714927;1.651625
15;327.420339;1.691637
16;330.421651;1.727204
17;319.269902;1.644956
18;295.939123;1.687192
19;295.092693;1.631619
20;295.581332;1.644956
21;281.249773;1.636065
22;268.093210;1.613835
23;267.932949;1.744987
24;272.795131;1.764994
25;256.477316;1.920598
26;248.094529;1.747210
27;246.561846;1.676077
28;241.120264;1.718312
29;160.135998;1.551594
30;135.540455;1.544925
31;122.125208;1.567154
32;113.916518;1.569377
33;107.800523;1.596052
34;102.131137;1.609390
35;97.099227;1.624950
36;94.317423;1.636065
37;68.317998;1.544925
38;60.079660;1.587160
39;57.161055;1.602721
40;53.242615;1.598275
41;51.091411;1.620504
42;48.853302;1.609390
43;39.051152;1.598275
44;36.087660;1.582715
45;34.730649;1.582715
46;33.887911;1.549371
47;32.383438;1.540479
48;30.937066;1.598275
49;29.918205;1.598275
50;29.380577;1.562708
51;28.649227;1.600498
52;27.491392;1.593829
53;27.136681;1.587160
54;23.353637;1.567154
55;22.666222;1.573823
56;22.044027;1.562708
57;21.338443;1.571600
58;20.773537;1.556040
59;20.565748;1.580492
60;19.253533;1.571600
61;18.290698;1.578269
62;18.447587;1.587160
63;17.902316;1.564931
64;17.762383;1.584938
65;17.431044;1.569377
66;16.887485;1.573823
67;16.438153;1.582715
68;16.324207;1.584938
