0;8.903297;1.684658
1;8.206134;1.750082
2;7.551920;1.831861
3;6.986677;1.733726
4;6.482927;1.717370
5;6.168763;1.880929
6;5.697289;1.733726
7;4.861738;1.766438
8;4.677828;1.651946
9;4.487392;1.782794
10;4.155719;1.750082
11;4.158857;1.733726
12;4.037859;1.684658
13;3.787798;1.733726
14;3.602823;1.750082
15;3.327791;1.684658
16;3.210946;1.635590
17;3.238844;1.733726
18;3.224409;1.684658
19;3.106706;1.766438
20;2.972476;1.766438
21;2.854209;1.635590
22;2.804540;1.651946
23;2.748590;1.668302
24;2.652746;1.619235
25;2.668755;1.619235
26;2.641600;1.684658
27;2.560119;1.668302
28;2.553748;1.635590
29;2.468361;1.619235
30;2.515423;1.635590
31;2.540814;1.651946
32;2.406324;1.635590
33;2.438979;1.619235
34;2.342096;1.635590
35;2.304104;1.635590
36;2.407206;1.635590
37;2.303172;1.635590
38;2.270811;1.651946
39;2.323084;1.635590
40;2.254905;1.635590
41;2.270924;1.651946
42;2.209130;1.635590
43;2.245290;1.651946
44;2.237211;1.651946
45;2.298814;1.651946
