0;2.789113;1.045785
1;2.284835;1.007525
2;1.988787;1.033032
3;1.688230;1.033032
4;1.659284;1.058538
5;1.503737;1.058538
6;1.379667;1.020278
7;1.204918;1.071292
8;1.023744;1.033032
9;0.974326;1.045785
10;0.902778;1.033032
11;0.882762;1.020278
12;0.811669;1.096799
13;0.754672;1.071292
14;0.763803;1.058538
15;0.698283;1.045785
16;0.659149;1.045785
17;0.738875;1.058538
18;0.665372;1.071292
19;0.627892;1.071292
20;0.593621;1.058538
21;0.572047;1.058538
22;0.592113;1.058538
