0;3.090038;1.927280
1;2.858666;1.808067
2;2.512713;1.927280
3;2.289377;1.788198
4;2.027914;1.788198
5;1.863678;1.867673
6;1.618143;1.867673
7;1.590450;1.847804
8;1.415660;1.827936
9;1.333289;1.768329
10;1.250554;1.748460
11;1.232226;1.728591
12;1.059161;1.788198
13;1.049670;1.808067
14;0.938032;1.788198
15;0.926074;1.907411
16;0.857647;1.768329
17;0.787602;1.788198
18;0.725329;1.748460
19;0.710987;1.748460
20;0.626092;1.768329
21;0.630403;1.768329
22;0.584853;1.827936
23;0.575508;1.827936
24;0.526079;1.768329
25;0.510730;1.728591
26;0.544504;1.768329
27;0.525636;1.728591
28;0.464426;1.708722
29;0.480568;1.748460
30;0.420617;1.768329
31;0.473498;1.768329
32;0.446414;1.768329
33;0.445528;1.808067
34;0.410408;1.808067
35;0.435692;1.808067
36;0.415921;1.808067
37;0.407248;1.827936
38;0.398825;1.748460
39;0.414854;1.788198
40;0.381053;1.867673
41;0.369819;1.827936
42;0.360922;1.808067
43;0.341952;1.808067
44;0.365131;1.827936
45;0.362027;1.808067
46;0.358604;1.827936
47;0.350842;1.827936
48;0.371390;1.847804
49;0.356548;1.867673
